,Method,Perfermance,Percentage Profit,Profit Factor,Percentage Drawdown,Recovery Factor,Sharpe Ratio,Sortino Ratio
pca,,mean,0.03120564166666599,1.0371605349944597,1.1667193272396037,0.14943199127466145,-0.5305599103854232,-0.4643547557465415
pca,,std,1.021714239386636,0.6302440677970595,0.35685537696998415,1.013720156145877,3.4336177286694385,5.79333946007604
pca,,wse,-1.2699414000000075,0.31971646402298864,0.7373873322624852,-0.9053793564836898,-6.570995895453544,-11.190403809494184
nnpca,,mean,0.2313114916666655,1.6470905874465442,0.6044148490957799,1.1661881015177074,1.5957331458130335,3.586344443714822
nnpca,,std,0.8389830410501814,1.3943152735429722,0.43140516323457023,2.5002070217385226,4.514033549918549,7.862141746758844
nnpca,,wse,-0.951319500000003,0.4821275891172715,0.20111517408003465,-0.9309385261700239,-3.917847201100396,-4.944336735369307
vae,,mean,0.07757550833333664,1.2107247778390369,0.7296241565405305,0.7105319634405712,0.201858732978904,0.2690815588687523
vae,,std,0.8760036417707603,0.872461722039876,0.45094580907403187,2.2793973042255495,3.977264744211432,5.9503330277083615
vae,,wse,-0.9562912000000034,0.36432037304735293,0.25933106551866736,-1.0,-5.599389199965334,-8.760673285935956
